Municipality,Year,TotalUnits,TOWN_ID,Single-Family,Other,Multi-Family,Condo,Mobile Home
Lynn,1994,37067,163,10932,12669,10946,2520,0
Lynn,1995,37101,163,10960,12675,10946,2520,0
Lynn,1996,37146,163,10998,12680,10948,2520,0
Lynn,1997,37193,163,11042,12681,10950,2520,0
Lynn,1998,37233,163,11077,12684,10952,2520,0
Lynn,1999,37276,163,11104,12687,10957,2528,0
Lynn,2000,37333,163,11147,12695,10961,2530,0
Lynn,2001,37393,163,11196,12696,10963,2538,0
Lynn,2002,37500,163,11248,12702,10971,2579,0
Lynn,2003,37608,163,11303,12737,10977,2591,0
Lynn,2004,37692,163,11357,12743,10979,2613,0
Lynn,2005,37866,163,11412,12814,10981,2659,0
Lynn,2006,38079,163,11452,12825,10983,2819,0
Lynn,2007,38123,163,11473,12846,10985,2819,0
Lynn,2008,38167,163,11490,12847,10989,2841,0
Lynn,2009,38217,163,11501,12848,10997,2871,0
Lynn,2010,38247,163,11515,12864,10997,2871,0
Lynn,2011,38271,163,11532,12867,10999,2873,0
Lynn,2012,38298,163,11544,12878,11001,2875,0
Lynn,2013,38324,163,11561,12881,11003,2879,0
Lynn,2014,38418,163,11573,12960,11006,2879,0
Lynn,2015,38525,163,11591,13043,11006,2885,0
Lynn,2016,38567,163,11599,13059,11008,2901,0
Lynn,2017,38583,163,11610,13064,11008,2901,0
Lynn,2018,38852,163,11632,13265,11010,2945,0
Lynn,2019,38974,163,11646,13284,11015,3029,0
Lynn,2020,39753,163,11653,14042,11022,3036,0
Lynn,2021,40280,163,11669,14522,11028,3061,0
Lynn,2022,40320,163,11671,14560,11028,3061,0
Lynn,2023,40320,163,11671,14560,11028,3061,0
Lynn,2024,40320,163,11671,14560,11028,3061,0
Lynn,2025,40320,163,11671,14560,11028,3061,0
Lynnfield,1985,3726,164,3322,346,58,0,0
Lynnfield,1986,3841,164,3350,433,58,0,0
Lynnfield,1987,3873,164,3379,436,58,0,0
Lynnfield,1988,3978,164,3416,504,58,0,0
Lynnfield,1989,3990,164,3424,508,58,0,0
Lynnfield,1990,3996,164,3430,508,58,0,0
Lynnfield,1991,4011,164,3445,508,58,0,0
Lynnfield,1992,4022,164,3455,509,58,0,0
Lynnfield,1993,4046,164,3479,509,58,0,0
Lynnfield,1994,4071,164,3502,509,60,0,0
Lynnfield,1995,4099,164,3520,509,60,10,0
Lynnfield,1996,4108,164,3529,509,60,10,0
Lynnfield,1997,4127,164,3547,510,60,10,0
Lynnfield,1998,4142,164,3562,510,60,10,0
Lynnfield,1999,4166,164,3584,512,60,10,0
Lynnfield,2000,4181,164,3599,512,60,10,0
Lynnfield,2001,4195,164,3613,512,60,10,0
Lynnfield,2002,4216,164,3634,512,60,10,0
Lynnfield,2003,4232,164,3649,513,60,10,0
Lynnfield,2004,4329,164,3667,592,60,10,0
Lynnfield,2005,4347,164,3682,595,60,10,0
Lynnfield,2006,4405,164,3699,596,60,50,0
Lynnfield,2007,4422,164,3716,596,60,50,0
Lynnfield,2008,4653,164,3726,797,60,70,0
Lynnfield,2009,4666,164,3739,797,60,70,0
Lynnfield,2010,4678,164,3751,797,60,70,0
Lynnfield,2011,4685,164,3758,797,60,70,0
Lynnfield,2012,4696,164,3768,798,60,70,0
Lynnfield,2013,4992,164,3791,1071,60,70,0
Lynnfield,2014,5059,164,3810,1119,60,70,0
Lynnfield,2015,5066,164,3817,1119,60,70,0
Lynnfield,2016,5083,164,3834,1119,60,70,0
Lynnfield,2017,5098,164,3849,1119,60,70,0
Lynnfield,2018,5111,164,3862,1119,60,70,0
Lynnfield,2019,5189,164,3872,1187,60,70,0
Lynnfield,2020,5202,164,3885,1187,60,70,0
Lynnfield,2021,5208,164,3891,1187,60,70,0
Lynnfield,2022,5208,164,3891,1187,60,70,0
Lynnfield,2023,5208,164,3891,1187,60,70,0
Lynnfield,2024,5208,164,3891,1187,60,70,0
Lynnfield,2025,5208,164,3891,1187,60,70,0
Malden,1985,23835,165,5239,8488,8735,1373,0
Malden,1986,24038,165,5256,8506,8761,1515,0
Malden,1987,24286,165,5284,8513,8773,1716,0
Malden,1988,24702,165,5307,8887,8779,1729,0
Malden,1989,24761,165,5328,8889,8801,1743,0
Malden,1990,24805,165,5345,8889,8814,1757,0
Malden,1991,24827,165,5359,8889,8820,1759,0
Malden,1992,24855,165,5376,8891,8824,1764,0
Malden,1993,24873,165,5389,8892,8828,1764,0
Malden,1994,24930,165,5431,8892,8830,1777,0
Malden,1995,24946,165,5445,8892,8830,1779,0
Malden,1996,25060,165,5465,8970,8836,1789,0
Malden,1997,25086,165,5478,8973,8840,1795,0
Malden,1998,25119,165,5507,8973,8842,1797,0
Malden,1999,25139,165,5522,8974,8844,1799,0
Malden,2000,25456,165,5534,9275,8848,1799,0
Malden,2001,25520,165,5553,9290,8850,1827,0
Malden,2002,25634,165,5588,9312,8854,1880,0
Malden,2003,25683,165,5608,9313,8854,1908,0
Malden,2004,25756,165,5631,9336,8856,1932,1
Malden,2005,26256,165,5658,9625,8856,2116,1
Malden,2006,26300,165,5678,9631,8858,2132,1
Malden,2007,26743,165,5685,10031,8862,2164,1
Malden,2008,26746,165,5687,10032,8862,2164,1
Malden,2009,26775,165,5691,10047,8864,2172,1
Malden,2010,26782,165,5693,10048,8864,2176,1
Malden,2011,26798,165,5699,10058,8864,2176,1
Malden,2012,26804,165,5700,10059,8866,2178,1
Malden,2013,27241,165,5704,10490,8866,2180,1
Malden,2014,27541,165,5710,10781,8869,2180,1
Malden,2015,27721,165,5715,10954,8871,2180,1
Malden,2016,28138,165,5720,11366,8871,2180,1
Malden,2017,28226,165,5722,11452,8871,2180,1
Malden,2018,29156,165,5736,12368,8871,2180,1
Malden,2019,29157,165,5737,12368,8871,2180,1
Malden,2020,29230,165,5740,12378,8871,2240,1
Malden,2021,29234,165,5742,12380,8871,2240,1
Malden,2022,29262,165,5742,12406,8873,2240,1
Malden,2023,29262,165,5742,12406,8873,2240,1
Malden,2024,29262,165,5742,12406,8873,2240,1
Malden,2025,29262,165,5742,12406,8873,2240,1
Manchester-By-The-Sea,1985,2181,166,1378,491,204,108,0
Manchester-By-The-Sea,1986,2185,166,1380,491,204,110,0
Manchester-By-The-Sea,1987,2191,166,1382,491,206,112,0
Manchester-By-The-Sea,1988,2224,166,1395,495,212,122,0
Manchester-By-The-Sea,1989,2238,166,1399,495,212,132,0
Manchester-By-The-Sea,1990,2253,166,1404,499,215,135,0
Manchester-By-The-Sea,1991,2261,166,1406,499,218,138,0
Manchester-By-The-Sea,1992,2269,166,1414,499,218,138,0
Manchester-By-The-Sea,1993,2281,166,1426,499,218,138,0
Manchester-By-The-Sea,1994,2296,166,1440,500,218,138,0
Manchester-By-The-Sea,1995,2329,166,1445,528,218,138,0
Manchester-By-The-Sea,1996,2339,166,1454,529,218,138,0
Manchester-By-The-Sea,1997,2362,166,1463,529,218,152,0
Manchester-By-The-Sea,1998,2373,166,1470,531,218,154,0
Manchester-By-The-Sea,1999,2382,166,1476,531,221,154,0
Manchester-By-The-Sea,2000,2394,166,1486,531,221,156,0
Manchester-By-The-Sea,2001,2408,166,1500,531,221,156,0
Manchester-By-The-Sea,2002,2418,166,1507,531,221,159,0
Manchester-By-The-Sea,2003,2422,166,1511,531,221,159,0
Manchester-By-The-Sea,2004,2461,166,1525,531,221,184,0
Manchester-By-The-Sea,2005,2471,166,1531,531,221,188,0
Manchester-By-The-Sea,2006,2483,166,1540,534,221,188,0
Manchester-By-The-Sea,2007,2504,166,1552,537,221,194,0
Manchester-By-The-Sea,2008,2516,166,1563,538,221,194,0
Manchester-By-The-Sea,2009,2521,166,1568,538,221,194,0
Manchester-By-The-Sea,2010,2535,166,1580,538,221,196,0
Manchester-By-The-Sea,2011,2540,166,1585,538,221,196,0
Manchester-By-The-Sea,2012,2547,166,1592,538,221,196,0
Manchester-By-The-Sea,2013,2562,166,1607,538,221,196,0
Manchester-By-The-Sea,2014,2577,166,1622,538,221,196,0
Manchester-By-The-Sea,2015,2583,166,1628,538,221,196,0
Manchester-By-The-Sea,2016,2610,166,1637,538,235,200,0
Manchester-By-The-Sea,2017,2619,166,1643,541,235,200,0
Manchester-By-The-Sea,2018,2626,166,1650,541,235,200,0
Manchester-By-The-Sea,2019,2643,166,1653,547,235,208,0
Manchester-By-The-Sea,2020,2648,166,1658,547,235,208,0
Manchester-By-The-Sea,2021,2649,166,1659,547,235,208,0
Manchester-By-The-Sea,2022,2656,166,1666,547,235,208,0
Manchester-By-The-Sea,2023,2656,166,1666,547,235,208,0
Manchester-By-The-Sea,2024,2656,166,1666,547,235,208,0
Manchester-By-The-Sea,2025,2656,166,1666,547,235,208,0
Marblehead,1985,8913,168,5671,1537,823,882,0
Marblehead,1986,8976,168,5716,1547,825,888,0
Marblehead,1987,9059,168,5771,1559,825,904,0
Marblehead,1988,9141,168,5797,1574,825,945,0
Marblehead,1989,9165,168,5814,1574,825,952,0
Marblehead,1990,9177,168,5826,1574,825,952,0
Marblehead,1991,9192,168,5841,1574,825,952,0
Marblehead,1992,9215,168,5864,1574,825,952,0
Marblehead,1993,9245,168,5889,1577,827,952,0
Marblehead,1994,9273,168,5915,1577,829,952,0
Marblehead,1995,9295,168,5935,1579,829,952,0
Marblehead,1996,9331,168,5961,1589,829,952,0
Marblehead,1997,9356,168,5983,1592,829,952,0
Marblehead,1998,9392,168,6018,1593,829,952,0
Marblehead,1999,9411,168,6037,1593,829,952,0
Marblehead,2000,9430,168,6056,1593,829,952,0
Marblehead,2001,9451,168,6074,1594,829,954,0
Marblehead,2002,9469,168,6091,1595,829,954,0
Marblehead,2003,9483,168,6103,1597,829,954,0
Marblehead,2004,9500,168,6119,1598,829,954,0
Marblehead,2005,9533,168,6147,1603,829,954,0
Marblehead,2006,9567,168,6161,1603,829,974,0
Marblehead,2007,9585,168,6177,1605,829,974,0
Marblehead,2008,9598,168,6187,1608,829,974,0
Marblehead,2009,9603,168,6191,1609,829,974,0
Marblehead,2010,9626,168,6213,1610,829,974,0
Marblehead,2011,9652,168,6238,1611,829,974,0
Marblehead,2012,9673,168,6248,1619,829,977,0
Marblehead,2013,9795,168,6260,1622,829,1084,0
Marblehead,2014,9821,168,6283,1625,829,1084,0
Marblehead,2015,9828,168,6289,1626,829,1084,0
Marblehead,2016,9848,168,6299,1636,829,1084,0
Marblehead,2017,9857,168,6308,1636,829,1084,0
Marblehead,2018,9871,168,6318,1636,829,1088,0
Marblehead,2019,9879,168,6326,1636,829,1088,0
Marblehead,2020,9887,168,6332,1636,831,1088,0
Marblehead,2021,9887,168,6332,1636,831,1088,0
Marblehead,2022,9887,168,6332,1636,831,1088,0
Marblehead,2023,9887,168,6332,1636,831,1088,0
Marblehead,2024,9887,168,6332,1636,831,1088,0
Marblehead,2025,9887,168,6332,1636,831,1088,0
Marlborough,1985,1389,170,0,63,0,1326,0
Marlborough,1986,1462,170,0,63,0,1399,0
Marlborough,1987,1514,170,0,99,0,1415,0
Marlborough,1988,1638,170,0,131,0,1507,0
Marlborough,1989,1638,170,0,131,0,1507,0
Marlborough,1990,1650,170,0,131,0,1519,0
Marlborough,1991,1665,170,0,131,0,1534,0
Marlborough,1992,1665,170,0,131,0,1534,0
Marlborough,1993,1838,170,0,131,0,1707,0
Marlborough,1994,1916,170,0,131,0,1785,0
Marlborough,1995,1916,170,0,131,0,1785,0
Marlborough,1996,1916,170,0,131,0,1785,0
Marlborough,1997,2003,170,0,131,0,1872,0
Marlborough,1998,2195,170,0,133,0,2062,0
Marlborough,1999,2195,170,0,133,0,2062,0
Marlborough,2000,2197,170,0,133,0,2064,0
Marlborough,2001,2201,170,0,133,0,2068,0
Marlborough,2002,2201,170,0,133,0,2068,0
Marlborough,2003,2213,170,0,133,0,2080,0
Marlborough,2004,2397,170,0,297,0,2100,0
Marlborough,2005,2401,170,0,297,0,2104,0
Marlborough,2006,2499,170,0,297,0,2202,0
Marlborough,2007,2510,170,0,297,0,2213,0
Marlborough,2008,2510,170,0,297,0,2213,0
Marlborough,2009,2510,170,0,297,0,2213,0
Marlborough,2010,2546,170,0,297,0,2249,0
Marlborough,2011,2546,170,0,297,0,2249,0
Marlborough,2012,2550,170,0,297,0,2253,0
Marlborough,2013,2550,170,0,297,0,2253,0
Marlborough,2014,2709,170,0,297,0,2412,0
Marlborough,2015,2719,170,0,297,0,2422,0
Marlborough,2016,2784,170,0,297,0,2487,0
Marlborough,2017,2784,170,0,297,0,2487,0
Marlborough,2018,2784,170,0,297,0,2487,0
Marlborough,2019,2784,170,0,297,0,2487,0
Marlborough,2020,2784,170,0,297,0,2487,0
Marlborough,2021,2818,170,0,317,0,2501,0
Marlborough,2022,2818,170,0,317,0,2501,0
Marlborough,2023,2818,170,0,317,0,2501,0
Marlborough,2024,2818,170,0,317,0,2501,0
Marlborough,2025,2818,170,0,317,0,2501,0
Marshfield,1985,8880,171,6923,1396,119,442,0
Marshfield,1986,9003,171,7030,1410,119,444,0
Marshfield,1987,9159,171,7160,1436,119,444,0
Marshfield,1988,9384,171,7272,1549,119,444,0
Marshfield,1989,9476,171,7356,1551,121,448,0
Marshfield,1990,9646,171,7444,1633,121,448,0
Marshfield,1991,9749,171,7496,1634,121,498,0
Marshfield,1992,9838,171,7580,1639,121,498,0
Marshfield,1993,9995,171,7713,1649,123,510,0
Marshfield,1994,10134,171,7847,1654,123,510,0
Marshfield,1995,10248,171,7959,1656,123,510,0
Marshfield,1996,10324,171,8033,1658,123,510,0
Marshfield,1997,10462,171,8163,1665,124,510,0
Marshfield,1998,10689,171,8269,1786,124,510,0
Marshfield,1999,10803,171,8371,1795,124,513,0
Marshfield,2000,10892,171,8447,1807,125,513,0
Marshfield,2001,10948,171,8489,1821,125,513,0
Marshfield,2002,11018,171,8542,1838,125,513,0
Marshfield,2003,11085,171,8598,1847,127,513,0
Marshfield,2004,11145,171,8642,1860,127,516,0
Marshfield,2005,11269,171,8698,1864,127,580,0
Marshfield,2006,11410,171,8746,1876,127,661,0
Marshfield,2007,11457,171,8777,1890,129,661,0
Marshfield,2008,11524,171,8816,1916,131,661,0
Marshfield,2009,11700,171,8841,2067,131,661,0
Marshfield,2010,11822,171,8861,2169,131,661,0
Marshfield,2011,11902,171,8886,2169,131,716,0
Marshfield,2012,11949,171,8930,2172,131,716,0
Marshfield,2013,11988,171,8955,2172,131,730,0
Marshfield,2014,12142,171,8985,2178,131,848,0
Marshfield,2015,12206,171,9036,2179,131,860,0
Marshfield,2016,12266,171,9094,2181,131,860,0
Marshfield,2017,12300,171,9125,2184,131,860,0
Marshfield,2018,12346,171,9165,2186,131,864,0
Marshfield,2019,12382,171,9200,2187,131,864,0
Marshfield,2020,12692,171,9240,2437,131,884,0
Marshfield,2021,12737,171,9263,2437,131,906,0
Marshfield,2022,12774,171,9294,2443,131,906,0
Marshfield,2023,12781,171,9299,2445,131,906,0
Marshfield,2024,12781,171,9299,2445,131,906,0
Marshfield,2025,12781,171,9299,2445,131,906,0
Maynard,1985,3985,174,2286,948,528,223,0
Maynard,1986,4015,174,2314,949,529,223,0
Maynard,1987,4196,174,2339,950,529,378,0
Maynard,1988,4229,174,2361,961,529,378,0
Maynard,1989,4253,174,2383,963,529,378,0
Maynard,1990,4262,174,2388,967,529,378,0
Maynard,1991,4287,174,2411,967,529,380,0
Maynard,1992,4312,174,2434,969,529,380,0
Maynard,1993,4338,174,2455,970,531,382,0
Maynard,1994,4364,174,2480,971,531,382,0
Maynard,1995,4376,174,2490,971,531,384,0
Maynard,1996,4396,174,2510,971,531,384,0
Maynard,1997,4419,174,2531,971,531,386,0
Maynard,1998,4450,174,2562,971,531,386,0
Maynard,1999,4471,174,2583,971,531,386,0
Maynard,2000,4474,174,2586,971,531,386,0
Maynard,2001,4490,174,2601,972,531,386,0
Maynard,2002,4507,174,2617,973,531,386,0
Maynard,2003,4511,174,2619,975,531,386,0
Maynard,2004,4542,174,2626,997,531,388,0
Maynard,2005,4553,174,2629,1003,531,390,0
Maynard,2006,4563,174,2637,1003,531,392,0
Maynard,2007,4568,174,2642,1003,531,392,0
Maynard,2008,4620,174,2647,1032,531,410,0
Maynard,2009,4625,174,2649,1035,531,410,0
Maynard,2010,4629,174,2652,1036,531,410,0
Maynard,2011,4636,174,2658,1037,531,410,0
Maynard,2012,4644,174,2662,1037,531,414,0
Maynard,2013,4652,174,2669,1038,531,414,0
Maynard,2014,4718,174,2678,1064,531,445,0
Maynard,2015,4735,174,2683,1064,531,457,0
Maynard,2016,4747,174,2692,1064,531,460,0
Maynard,2017,4756,174,2695,1064,531,466,0
Maynard,2018,4760,174,2699,1064,531,466,0
Maynard,2019,5097,174,2700,1065,531,801,0
Maynard,2020,5153,174,2700,1115,531,807,0
Maynard,2021,5164,174,2711,1115,531,807,0
Maynard,2022,5170,174,2715,1115,533,807,0
Maynard,2023,5171,174,2716,1115,533,807,0
Maynard,2024,5171,174,2716,1115,533,807,0
Maynard,2025,5171,174,2716,1115,533,807,0
Medfield,1985,3383,175,2576,698,109,0,0
Medfield,1986,3422,175,2615,698,109,0,0
Medfield,1987,3472,175,2665,698,109,0,0
Medfield,1988,3517,175,2698,710,109,0,0
Medfield,1989,3554,175,2728,717,109,0,0
Medfield,1990,3582,175,2756,717,109,0,0
Medfield,1991,3607,175,2779,719,109,0,0
Medfield,1992,3667,175,2837,719,111,0,0
Medfield,1993,3721,175,2890,720,111,0,0
Medfield,1994,3837,175,3006,720,111,0,0
Medfield,1995,3893,175,3062,720,111,0,0
Medfield,1996,3959,175,3127,721,111,0,0
Medfield,1997,4007,175,3174,722,111,0,0
Medfield,1998,4041,175,3207,723,111,0,0
Medfield,1999,4074,175,3239,724,111,0,0
Medfield,2000,4117,175,3282,724,111,0,0
Medfield,2001,4147,175,3312,724,111,0,0
Medfield,2002,4163,175,3327,725,111,0,0
Medfield,2003,4180,175,3344,725,111,0,0
Medfield,2004,4225,175,3387,725,113,0,0
Medfield,2005,4243,175,3404,726,113,0,0
Medfield,2006,4256,175,3417,726,113,0,0
Medfield,2007,4269,175,3429,727,113,0,0
Medfield,2008,4275,175,3435,727,113,0,0
Medfield,2009,4291,175,3448,730,113,0,0
Medfield,2010,4301,175,3458,730,113,0,0
Medfield,2011,4317,175,3474,730,113,0,0
Medfield,2012,4328,175,3485,730,113,0,0
Medfield,2013,4338,175,3494,731,113,0,0
Medfield,2014,4447,175,3506,828,113,0,0
Medfield,2015,4464,175,3518,833,113,0,0
Medfield,2016,4479,175,3532,834,113,0,0
Medfield,2017,4489,175,3540,836,113,0,0
Medfield,2018,4512,175,3546,853,113,0,0
Medfield,2019,4515,175,3549,853,113,0,0
Medfield,2020,4523,175,3557,853,113,0,0
Medfield,2021,4590,175,3568,909,113,0,0
Medfield,2022,4590,175,3568,909,113,0,0
Medfield,2023,4590,175,3568,909,113,0,0
Medfield,2024,4590,175,3568,909,113,0,0
Medfield,2025,4590,175,3568,909,113,0,0
Medford,1985,1217,176,0,73,2,1142,0
Medford,1986,1407,176,0,73,2,1332,0
Medford,1987,1738,176,0,73,2,1663,0
Medford,1988,2053,176,0,73,2,1978,0
Medford,1989,2072,176,0,92,2,1978,0
Medford,1990,2072,176,0,92,2,1978,0
Medford,1991,2072,176,0,92,2,1978,0
Medford,1992,2072,176,0,92,2,1978,0
Medford,1993,2074,176,0,92,2,1980,0
Medford,1994,2074,176,0,92,2,1980,0
Medford,1995,2076,176,0,92,2,1982,0
Medford,1996,2077,176,0,92,2,1983,0
Medford,1997,2077,176,0,92,2,1983,0
Medford,1998,2078,176,0,92,2,1984,0
Medford,1999,2078,176,0,92,2,1984,0
Medford,2000,2080,176,0,92,2,1986,0
Medford,2001,2102,176,0,92,2,2008,0
Medford,2002,2102,176,0,92,2,2008,0
Medford,2003,2102,176,0,92,2,2008,0
Medford,2004,2102,176,0,92,2,2008,0
Medford,2005,2102,176,0,92,2,2008,0
Medford,2006,2102,176,0,92,2,2008,0
Medford,2007,2102,176,0,92,2,2008,0
Medford,2008,2102,176,0,92,2,2008,0
Medford,2009,2102,176,0,92,2,2008,0
Medford,2010,2102,176,0,92,2,2008,0
Medford,2011,2102,176,0,92,2,2008,0
Medford,2012,2102,176,0,92,2,2008,0
Medford,2013,2104,176,0,92,2,2010,0
Medford,2014,2111,176,0,92,2,2017,0
Medford,2015,2115,176,0,92,2,2021,0
Medford,2016,2125,176,2,96,2,2025,0
Medford,2017,2130,176,2,96,2,2030,0
Medford,2018,2133,176,2,96,2,2033,0
Medford,2019,2139,176,2,96,2,2039,0
Medford,2020,2169,176,2,124,2,2041,0
Medford,2021,2224,176,2,124,2,2096,0
Medford,2022,2224,176,2,124,2,2096,0
Medford,2023,2224,176,2,124,2,2096,0
Medford,2024,2224,176,2,124,2,2096,0
Medford,2025,2224,176,2,124,2,2096,0
Melrose,1985,11029,178,6160,2296,1682,891,0
Melrose,1986,11039,178,6168,2296,1684,891,0
Melrose,1987,11139,178,6176,2298,1686,979,0
Melrose,1988,11149,178,6182,2298,1686,983,0
Melrose,1989,11159,178,6191,2298,1687,983,0
Melrose,1990,11162,178,6194,2298,1687,983,0
Melrose,1991,11165,178,6195,2298,1687,985,0
Melrose,1992,11172,178,6202,2298,1687,985,0
Melrose,1993,11184,178,6214,2298,1687,985,0
Melrose,1994,11189,178,6219,2298,1687,985,0
Melrose,1995,11208,178,6238,2298,1687,985,0
Melrose,1996,11216,178,6245,2299,1687,985,0
Melrose,1997,11225,178,6254,2299,1687,985,0
Melrose,1998,11242,178,6262,2306,1689,985,0
Melrose,1999,11249,178,6269,2306,1689,985,0
Melrose,2000,11253,178,6271,2306,1689,987,0
Melrose,2001,11257,178,6274,2307,1689,987,0
Melrose,2002,11263,178,6280,2307,1689,987,0
Melrose,2003,11287,178,6287,2312,1691,997,0
Melrose,2004,11291,178,6291,2312,1691,997,0
Melrose,2005,11298,178,6298,2312,1691,997,0
Melrose,2006,11789,178,6309,2712,1691,1077,0
Melrose,2007,11803,178,6315,2712,1691,1085,0
Melrose,2008,11809,178,6317,2712,1691,1089,0
Melrose,2009,11820,178,6324,2712,1693,1091,0
Melrose,2010,11831,178,6330,2712,1696,1093,0
Melrose,2011,11854,178,6338,2722,1696,1098,0
Melrose,2012,12076,178,6346,2934,1696,1100,0
Melrose,2013,12112,178,6352,2934,1696,1130,0
Melrose,2014,12113,178,6353,2934,1696,1130,0
Melrose,2015,12254,178,6359,3037,1696,1162,0
Melrose,2016,12434,178,6362,3214,1696,1162,0
Melrose,2017,12482,178,6366,3254,1696,1166,0
Melrose,2018,12494,178,6378,3254,1696,1166,0
Melrose,2019,12530,178,6384,3275,1698,1173,0
Melrose,2020,12543,178,6387,3275,1698,1183,0
Melrose,2021,12573,178,6393,3283,1699,1198,0
Melrose,2022,12576,178,6394,3283,1701,1198,0
Melrose,2023,12576,178,6394,3283,1701,1198,0
Melrose,2024,12576,178,6394,3283,1701,1198,0
Melrose,2025,12576,178,6394,3283,1701,1198,0
Middleton,1985,1844,184,1004,738,102,0,0
Middleton,1986,1864,184,1021,741,102,0,0
Middleton,1987,1880,184,1034,742,104,0,0
Middleton,1988,1924,184,1067,745,112,0,0
Middleton,1989,2473,184,1089,1271,113,0,0
Middleton,1990,2499,184,1103,1283,113,0,0
Middleton,1991,2521,184,1125,1283,113,0,0
Middleton,1992,2560,184,1162,1283,115,0,0
Middleton,1993,2633,184,1231,1286,116,0,0
Middleton,1994,2709,184,1305,1286,118,0,0
Middleton,1995,2755,184,1351,1286,118,0,0
Middleton,1996,2835,184,1430,1287,118,0,0
Middleton,1997,2883,184,1472,1293,118,0,0
Middleton,1998,2959,184,1543,1298,118,0,0
Middleton,1999,2988,184,1572,1298,118,0,0
Middleton,2000,3031,184,1611,1302,118,0,0
Middleton,2001,3101,184,1672,1309,120,0,0
Middleton,2002,3153,184,1715,1316,122,0,0
Middleton,2003,3175,184,1733,1320,122,0,0
Middleton,2004,3223,184,1779,1320,124,0,0
Middleton,2005,3263,184,1817,1320,126,0,0
Middleton,2006,3301,184,1847,1328,126,0,0
Middleton,2007,3319,184,1862,1330,127,0,0
Middleton,2008,3335,184,1877,1331,127,0,0
Middleton,2009,3353,184,1892,1332,129,0,0
Middleton,2010,3368,184,1907,1332,129,0,0
Middleton,2011,3380,184,1919,1332,129,0,0
Middleton,2012,3416,184,1955,1332,129,0,0
Middleton,2013,3432,184,1970,1333,129,0,0
Middleton,2014,3469,184,2005,1335,129,0,0
Middleton,2015,3493,184,2029,1335,129,0,0
Middleton,2016,3525,184,2057,1339,129,0,0
Middleton,2017,3537,184,2067,1341,129,0,0
Middleton,2018,3560,184,2083,1348,129,0,0
Middleton,2019,3574,184,2094,1349,131,0,0
Middleton,2020,3587,184,2105,1349,133,0,0
Middleton,2021,3594,184,2111,1350,133,0,0
Middleton,2022,3600,184,2116,1351,133,0,0
Middleton,2023,3601,184,2117,1351,133,0,0
Middleton,2024,3601,184,2117,1351,133,0,0
Middleton,2025,3601,184,2117,1351,133,0,0
Milford,1985,10338,185,4468,3541,1967,360,2
Milford,1986,10540,185,4579,3626,1973,360,2
Milford,1987,10785,185,4646,3662,1977,498,2
Milford,1988,10903,185,4700,3720,1983,498,2
Milford,1989,10985,185,4744,3752,1989,498,2
Milford,1990,11181,185,4776,3916,1989,498,2
Milford,1991,11215,185,4805,3921,1989,498,2
Milford,1992,11404,185,4856,4057,1991,498,2
Milford,1993,11503,185,4954,4058,1991,498,2
Milford,1994,11595,185,5031,4073,1991,498,2
Milford,1995,11680,185,5108,4079,1993,498,2
Milford,1996,11771,185,5189,4089,1993,498,2
Milford,1997,11973,185,5301,4173,1999,498,2
Milford,1998,12610,185,5437,4674,1999,498,2
Milford,1999,12814,185,5517,4798,1999,498,2
Milford,2000,12967,185,5574,4891,2002,498,2
Milford,2001,13016,185,5616,4898,2002,498,2
Milford,2002,13057,185,5646,4909,2002,498,2
Milford,2003,13575,185,5695,5374,2006,498,2
Milford,2004,13628,185,5737,5381,2010,498,2
Milford,2005,13679,185,5773,5394,2012,498,2
Milford,2006,13713,185,5796,5403,2014,498,2
Milford,2007,13755,185,5821,5416,2018,498,2
Milford,2008,13761,185,5824,5419,2018,498,2
Milford,2009,13777,185,5840,5419,2018,498,2
Milford,2010,13793,185,5851,5420,2022,498,2
Milford,2011,13809,185,5857,5428,2024,498,2
Milford,2012,13820,185,5866,5428,2026,498,2
Milford,2013,13933,185,5885,5522,2026,498,2
Milford,2014,13987,185,5897,5564,2026,498,2
Milford,2015,14169,185,5910,5565,2028,664,2
Milford,2016,14199,185,5927,5576,2030,664,2
Milford,2017,14218,185,5944,5578,2030,664,2
Milford,2018,14244,185,5969,5579,2030,664,2
Milford,2019,14259,185,5983,5580,2030,664,2
Milford,2020,14312,185,6012,5602,2032,664,2
Milford,2021,14567,185,6023,5846,2032,664,2
Milford,2022,14574,185,6029,5847,2032,664,2
Milford,2023,14574,185,6029,5847,2032,664,2
Milford,2024,14574,185,6029,5847,2032,664,2
Milford,2025,14574,185,6029,5847,2032,664,2
Millis,1985,158,187,0,0,0,158,0
Millis,1986,205,187,0,0,0,205,0
Millis,1987,205,187,0,0,0,205,0
Millis,1988,239,187,0,0,0,239,0
Millis,1989,239,187,0,0,0,239,0
Millis,1990,239,187,0,0,0,239,0
Millis,1991,239,187,0,0,0,239,0
Millis,1992,239,187,0,0,0,239,0
Millis,1993,239,187,0,0,0,239,0
Millis,1994,239,187,0,0,0,239,0
Millis,1995,239,187,0,0,0,239,0
Millis,1996,239,187,0,0,0,239,0
Millis,1997,239,187,0,0,0,239,0
Millis,1998,239,187,0,0,0,239,0
Millis,1999,239,187,0,0,0,239,0
Millis,2000,239,187,0,0,0,239,0
Millis,2001,239,187,0,0,0,239,0
Millis,2002,239,187,0,0,0,239,0
